,date,day,filename,flag,id,keywords,link,month,place,publisher,year
88,2017/01/04,04,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-01-04T01:04:50+05:30->115507.txt,0,115507,[],http://timesofindia.indiatimes.com//city/mumbai/city-boy-went-to-save-pal-drowning-in-ganga/articleshow/56321888.cms,01,mumbai,TOI,2017
89,2017/01/28,28,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-01-28T15:16:00+05:30->133595.txt,0,133595,[],http://timesofindia.indiatimes.com//world/pakistan/pakistani-politicians-up-ante-over-armys-secret-courts/articleshow/56830137.cms,01,islamabad,TOI,2017
90,2017/03/22,22,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-03-22T07:47:41+05:30->171881.txt,0,171881,[],http://timesofindia.indiatimes.com//city/rajkot/four-arrested-in-rajkot-time-bomb-case/articleshow/57763679.cms,03,ahmedabad,TOI,2017
91,2017/02/01,01,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-02-01T02:54:39+05:30->136051.txt,0,136051,[],http://timesofindia.indiatimes.com//city/bengaluru/close-shave-for-tourists-as-lions-attack-vehicle-in-karnataka-bio-park/articleshow/56902453.cms,02,bengaluru,TOI,2017
92,2018/04/15,15,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-04-15T14:10:42+05:30->76930.txt,0,76930,[],http://timesofindia.indiatimes.com//entertainment/punjabi/movies/news/twitteraties-stand-by-parmish-verma-wish-him-a-speedy-recovery/articleshow/63770121.cms,04,NA,TOI,2018
93,2018/03/07,07,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-03-07T06:49:00+05:30->48087.txt,0,48087,[],http://timesofindia.indiatimes.com//city/kolkata/yechury-to-seek-secular-unity-in-anti-bjp-battle/articleshow/63193695.cms,03,kolkata,TOI,2018
94,2018/04/11,11,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-04-11T02:16:08+05:30->73519.txt,0,73519,[],http://timesofindia.indiatimes.com//city/thane/2-from-thane-part-of-tt-squad-that-won-gold-in-cwg/articleshow/63702336.cms,04,thane,TOI,2018
95,2018/02/05,05,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-02-05T08:17:46+05:30->26062.txt,0,26062,[],http://timesofindia.indiatimes.com//home/science/if-you-shed-kilos-partner-is-likely-to-do-so-too/articleshow/62784367.cms,02,washington,TOI,2018
96,2017/04/05,05,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-04-05T00:00:00+05:30->181919.txt,0,181919,[],http://timesofindia.indiatimes.com//city/bengaluru/bengaluru-is-like-second-home-to-the-indian-mens-hockey-team/articleshow/58007775.cms,04,NA,TOI,2017
97,2017/05/26,26,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-05-26T14:35:00+05:30->219982.txt,0,219982,[],http://timesofindia.indiatimes.com//city/surat/2-arrested-for-murder-in-adajan/articleshow/58847811.cms,05,surat,TOI,2017
98,2017/04/02,02,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-04-02T11:51:58+05:30->180215.txt,0,180215,[],http://timesofindia.indiatimes.com//city/bhubaneswar/festive-touch-to-utkal-divas-celebrations/articleshow/57971470.cms,04,bhubaneswar,TOI,2017
99,2017/05/19,19,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-05-19T06:34:25+05:30->214385.txt,0,214385,[],http://timesofindia.indiatimes.com//city/nagpur/compliance-with-international-standards-must-to-boost-exports/articleshow/58741239.cms,05,nagpur,TOI,2017
100,2018/01/12,12,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-12T10:17:37+05:30->8614.txt,0,8614,[],http://timesofindia.indiatimes.com//city/raipur/chhattisgarh-trafficked-sold-minor-girl-returns-after-three-years-with-toddler/articleshow/62469106.cms,01,raipur,TOI,2018
101,2018/01/21,21,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-21T11:13:19+05:30->15074.txt,0,15074,[],http://timesofindia.indiatimes.com//city/amritsar/ex-railway-engineers-e-answer-to-amritsars-traffic-snarls/articleshow/62586000.cms,01,amritsar,TOI,2018
102,2017/03/25,25,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-03-25T06:15:47+05:30->173146.txt,0,173146,[],http://timesofindia.indiatimes.com//city/pune/sndt-springs-question-paper-surprise-again/articleshow/57819217.cms,03,pune,TOI,2017
103,2017/04/13,13,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-04-13T09:52:22+05:30->188308.txt,0,188308,[],http://timesofindia.indiatimes.com//business/india-business/rupee-gains-30-paise-against-dollar-in-early-session/articleshow/58159103.cms,04,mumbai,TOI,2017
104,2017/01/27,27,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-01-27T21:16:02+05:30->132766.txt,1,132766,"['whatsapp', 'police']",http://timesofindia.indiatimes.com//india/army-sets-up-whatsapp-number-for-direct-complaints-to-gen-bipin-rawat/articleshow/56816816.cms,01,NA,TOI,2017
105,2017/09/30,30,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-09-30T04:33:15+05:30->312673.txt,0,312673,[],http://timesofindia.indiatimes.com//city/mumbai/turf-war-among-security-agencies-delays-rescue-ops/articleshow/60888681.cms,09,mumbai,TOI,2017
106,2017/01/04,04,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-01-04T12:35:10+05:30->115598.txt,0,115598,[],http://timesofindia.indiatimes.com//city/nagpur/on-mlas-request-amt-collector-orders-road-in-tiger-reserve-open/articleshow/56320581.cms,01,nagpur,TOI,2017
107,2018/04/13,13,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-04-13T15:03:57+05:30->75110.txt,0,75110,[],http://timesofindia.indiatimes.com//india/unnao-case-girl-tutored-to-frame-me-for-rape-says-bjp-mla/articleshow/63739321.cms,04,lucknow,TOI,2018
108,2018/05/16,16,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-05-16T00:00:00+05:30->98998.txt,0,98998,[],http://timesofindia.indiatimes.com//life-style/spotlight/a-cleanliness-drive-in-the-city-with-a-touch-of-music/articleshow/64175837.cms,05,NA,TOI,2018
109,2018/02/11,11,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-02-11T07:49:30+05:30->30376.txt,0,30376,[],http://timesofindia.indiatimes.com//city/vadodara/dead-injured-birds-found-dumped-near-river/articleshow/62867906.cms,02,vadodara,TOI,2018
110,2018/03/07,07,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-03-07T09:28:28+05:30->48297.txt,0,48297,[],http://timesofindia.indiatimes.com//city/thiruvananthapuram/state-govt-distributed-54096-title-deeds-in-last-20-months/articleshow/63196974.cms,03,thiruvananthapuram,TOI,2018
111,2017/04/05,05,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-04-05T05:56:09+05:30->182121.txt,0,182121,[],http://timesofindia.indiatimes.com//city/ahmedabad/crackdown-on-latif-was-career-high-sohrabuddin-a-low-point/articleshow/58017514.cms,04,ahmedabad,TOI,2017
112,2018/02/18,18,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-02-18T06:22:22+05:30->35476.txt,0,35476,[],http://timesofindia.indiatimes.com//india/aicc-session-congress-to-sharpen-attack-on-government/articleshow/62966282.cms,02,NA,TOI,2018
113,2018/04/17,17,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-04-17T09:56:11+05:30->78228.txt,0,78228,[],http://timesofindia.indiatimes.com//city/lucknow/hot-summer-in-as-mercury-crosses-40-degrees-celsius/articleshow/63794169.cms,04,lucknow,TOI,2018
114,2017/03/24,24,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-03-24T12:06:44+05:30->173343.txt,0,173343,[],http://timesofindia.indiatimes.com//city/vadodara/msus-senate-meet-begins-on-rough-note/articleshow/57800048.cms,03,vadodara,TOI,2017
115,2017/01/24,24,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-01-24T13:46:30+05:30->130673.txt,0,130673,[],http://timesofindia.indiatimes.com//entertainment/english/hollywood/news/eva-longoria-romance-with-husband-wasnt-love-at-first-sight/articleshow/56754423.cms,01,NA,TOI,2017
116,2017/02/16,16,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-02-16T07:59:19+05:30->147011.txt,0,147011,[],http://timesofindia.indiatimes.com//elections/assembly-elections/uttar-pradesh/news/our-ancestors-went-to-jail-fighting-the-british/articleshow/57178100.cms,02,NA,TOI,2017
117,2017/09/21,21,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-09-21T13:59:24+05:30->306258.txt,0,306258,[],http://timesofindia.indiatimes.com//city/nagpur/first-public-ravan-mahapuja-held-in-the-nagpur/articleshow/60772385.cms,09,nagpur,TOI,2017
118,2017/02/17,17,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-02-17T08:51:30+05:30->148064.txt,0,148064,[],http://timesofindia.indiatimes.com//elections/assembly-elections/uttar-pradesh/news/our-party-gave-lovers-space-bjp-will-harass-them-says-dimple-yadav/articleshow/57196936.cms,02,sarojininagar,TOI,2017
119,2018/04/07,07,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-04-07T03:11:31+05:30->70616.txt,0,70616,[],http://timesofindia.indiatimes.com//city/delhi/defamation-ilmi-sorry-case-off/articleshow/63649840.cms,04,NA,TOI,2018
120,2018/05/31,31,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-05-31T08:31:08+05:30->110385.txt,0,110385,[],http://timesofindia.indiatimes.com//home/education/news/gseb-hsc-result-2018-gujarat-board-12th-commerce-arts-results-tomorrow-gseb-org/articleshow/64385426.cms,05,NA,TOI,2018
121,2018/03/15,15,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-03-15T11:56:53+05:30->53748.txt,0,53748,[],http://timesofindia.indiatimes.com//city/nagpur/ed-attaches-cash-deposits-of-sunil-hi-tech-worth-rs25-44cr/articleshow/63306936.cms,03,nagpur,TOI,2018
122,2018/05/02,02,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-05-02T20:10:17+05:30->89385.txt,0,89385,[],http://timesofindia.indiatimes.com//india/india-tops-world-in-bad-air-quality-kanpur-delhi-among-top-15-mumbai-4th-most-polluted-megacity/articleshow/63997130.cms,05,NA,TOI,2018
123,2018/02/06,06,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-02-06T10:51:31+05:30->27077.txt,0,27077,[],http://timesofindia.indiatimes.com//city/jaipur/rajasthan-assembly-panel-gets-extension-till-next-session-on-report/articleshow/62800543.cms,02,jaipur,TOI,2018
124,2017/07/20,20,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-07-20T04:03:30+05:30->259978.txt,0,259978,[],http://timesofindia.indiatimes.com//city/mumbai/govt-law-college-gets-notice-for-infra-faculty-shortage/articleshow/59673283.cms,07,mumbai,TOI,2017
125,2018/05/17,17,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-05-17T12:09:21+05:30->100378.txt,0,100378,[],http://timesofindia.indiatimes.com//city/delhi/is-iaf-protecting-its-land-on-yamuna-banks-from-sand-mining-delhi-hc-asks/articleshow/64201752.cms,05,NA,TOI,2018
126,2018/05/19,19,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-05-19T12:13:57+05:30->101195.txt,0,101195,[],http://timesofindia.indiatimes.com//city/indore/fire-murder-may-18-body-of-woman-found-in-burning-house-cops-suspect-murder/articleshow/64228183.cms,05,ujjain,TOI,2018
127,2018/01/21,21,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-21T12:24:34+05:30->15288.txt,0,15288,[],http://timesofindia.indiatimes.com//entertainment/english/music/news/engaged-ed-sheeran-cherry-seaborn-are-very-happy-and-in-love/articleshow/62589055.cms,01,NA,TOI,2018
128,2018/01/09,09,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-09T09:13:53+05:30->6238.txt,0,6238,[],http://timesofindia.indiatimes.com//city/ahmedabad/the-wire-article-on-jay-shah-prima-facie-defamatory-hc/articleshow/62421475.cms,01,ahmedabad,TOI,2018
129,2017/02/01,01,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-02-01T05:23:47+05:30->136136.txt,0,136136,[],http://timesofindia.indiatimes.com//city/noida/parties-eye-bigg-boss-winner-for-campaign/articleshow/56902021.cms,02,noida,TOI,2017
130,2017/05/02,02,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-05-02T07:03:34+05:30->201978.txt,0,201978,[],http://timesofindia.indiatimes.com//city/ludhiana/after-haryana-clampdown-punjab-becomes-hub-for-sex-determination-tests/articleshow/58468606.cms,05,ludhiana,TOI,2017
131,2018/01/04,04,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-04T07:25:00+05:30->2621.txt,0,2621,[],http://timesofindia.indiatimes.com//city/chandigarh/satkar-committee-against-conferences-by-political-parties-on-maghi/articleshow/62358439.cms,01,bathinda,TOI,2018
132,2017/03/01,01,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-03-01T16:32:32+05:30->157052.txt,0,157052,[],http://timesofindia.indiatimes.com//entertainment/events/bangalore/when-lgbt-movies-and-artworks-took-centre-stage-in-bengaluru/articleshow/57410689.cms,03,NA,TOI,2017
133,2017/07/18,18,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-07-18T00:05:00+05:30->258167.txt,0,258167,[],http://timesofindia.indiatimes.com//city/madurai/hc-stays-msrbs-move-to-fill-up-2500-assistant-civil-surgeons-posts/articleshow/59639377.cms,07,madurai,TOI,2017
134,2017/02/24,24,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-02-24T11:47:31+05:30->153376.txt,0,153376,[],http://timesofindia.indiatimes.com//life-style/fashion/celeb-style/deepika-padukone-is-not-attending-oscars-and-we-are-heartbroken/articleshow/57325692.cms,02,NA,TOI,2017
135,2017/03/06,06,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-03-06T13:10:47+05:30->160679.txt,0,160679,[],http://timesofindia.indiatimes.com//business/india-business/air-charter-from-delhi-with-3-medanta-doctors-crash-lands-in-thailand-no-causalties/articleshow/57491361.cms,03,NA,TOI,2017
136,2018/03/25,25,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-03-25T03:17:00+05:30->61080.txt,0,61080,[],http://timesofindia.indiatimes.com//city/nagpur/student-protests-varsity-gives-her-special-gold/articleshow/63445363.cms,03,nagpur,TOI,2018
137,2017/01/25,25,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-01-25T10:38:03+05:30->131365.txt,0,131365,[],http://timesofindia.indiatimes.com//city/chandigarh/jat-stir-government-directs-officials-to-ensure-that-law-order-is-maintained/articleshow/56772991.cms,01,chandigarh,TOI,2017
138,2018/04/16,16,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-04-16T09:02:56+05:30->77292.txt,0,77292,[],http://timesofindia.indiatimes.com//city/hyderabad/minister-jupally-krishna-raos-sons-default-on-sbi-loan/articleshow/63777152.cms,04,hyderabad,TOI,2018
139,2018/03/31,31,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-03-31T04:00:00+05:30->65489.txt,0,65489,[],http://timesofindia.indiatimes.com//city/surat/banana-becomes-dependable-crop-for-farmers-in-south-guj/articleshow/63550515.cms,03,surat,TOI,2018
140,2017/01/13,13,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-01-13T06:37:34+05:30->122219.txt,0,122219,[],http://timesofindia.indiatimes.com//city/ahmedabad/on-smoking-pirana-amc-now-sings-biomining-tune/articleshow/56506847.cms,01,ahmedabad,TOI,2017
141,2017/05/10,10,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-05-10T10:31:41+05:30->207840.txt,0,207840,[],http://timesofindia.indiatimes.com//india/international-court-stays-pakistans-order-to-execute-kulbhushan-jadhav/articleshow/58602805.cms,05,NA,TOI,2017
142,2018/05/06,06,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-05-06T10:12:46+05:30->91759.txt,0,91759,[],http://timesofindia.indiatimes.com//city/madurai/6-kids-drown-in-2-separate-incidents/articleshow/64046756.cms,05,madurai,TOI,2018
143,2017/07/26,26,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-07-26T05:27:24+05:30->264245.txt,0,264245,[],http://timesofindia.indiatimes.com//city/lucknow/slain-is-mans-cousin-arrested-from-kanpur-by-nia/articleshow/59764136.cms,07,lucknow,TOI,2017
144,2017/04/12,12,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-04-12T05:53:03+05:30->187280.txt,0,187280,[],http://timesofindia.indiatimes.com//city/kochi/work-on-kuthiran-tunnel-resumes-after-hc-sanction/articleshow/58135762.cms,04,thrissur,TOI,2017
145,2018/02/16,16,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-02-16T01:00:00+05:30->33874.txt,0,33874,[],http://timesofindia.indiatimes.com//entertainment/tamil/movies/news/sudeep-to-star-in-dhanushs-film/articleshow/62932485.cms,02,NA,TOI,2018
146,2018/01/28,28,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-28T10:42:41+05:30->20327.txt,0,20327,[],http://timesofindia.indiatimes.com//entertainment/malayalam/movies/news/violence-on-stage-does-it-heal/articleshow/62679277.cms,01,thrissur,TOI,2018
147,2018/01/06,06,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-06T07:20:33+05:30->4048.txt,0,4048,[],http://timesofindia.indiatimes.com//city/pune/sanitary-pad-vending-units-at-lohegaon-airport-soon/articleshow/62386560.cms,01,pune,TOI,2018
148,2018/01/13,13,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-13T10:15:38+05:30->9374.txt,0,9374,[],http://timesofindia.indiatimes.com//city/trichy/amma-vehicles-ready-to-handle-injured-bulls/articleshow/62480251.cms,01,trichy,TOI,2018
149,2018/02/04,04,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-02-04T03:01:11+05:30->25144.txt,0,25144,[],http://timesofindia.indiatimes.com//india/bjp-dumps-npf-for-ndpp-in-nagaland/articleshow/62773609.cms,02,guwahati,TOI,2018
